ADULTERESS - Harper Collins;CARR,Philippa;HARPER COLLINS (UK)Trade;19,47
ADVANCED ART & DESIGN - Philip Allan;WHITE,Bob & WHITE,Mark;PHILIP ALLAN;145,93
ADVANCED BIOLOGY - Cambridge;JONES & JONES;CAMBRIDGE UNIVERSITY PRES;338
ADVANCED BIOLOGY - Nelson  NEW EDITION;ROBERTS,Michael & OTHERS;NELSON THORNES;253,67
ADVANCED BIOLOGY - Oxford;KENT;OXFORD UNIVERSITY PRESS;270,1
ADVANCED BIOLOGY FOR YOU;WILLIAMS,Gareth;NELSON THORNES;202,57
ADVANCED BIOLOGY- Principles & Applications **2nd Edition**;MACKEAN & CLEGG;HODDER EDUCATION;204,33
ADVANCED BIOLOGY STATISTICS  **Out of Print**;EDMONDSON;OXFORD UNIVERSITY PRESS;76,65
ADVANCED BIOLOGY-Principles & Applications-Guide **O/P**;MACKEAN & CLEGG;HODDER EDUCATION;131,33
ADVANCED BUSINESS STUDIES THROUGH DIAGRAMS;GILLESPIE;OXFORD UNIVERSITY PRESS;65,7
ADVANCED CHEMISTRY - Oxford;CLUGSTON;OXFORD UNIVERSITY PRESS;270,1
ADVANCED CHEMISTRY FOR YOU;RYAN,Lawrie;NELSON THORNES;193,45
ADVANCED CHEMISTRY THROUGH DIAGRAMS  NEW EDITION;LEWIS;OXFORD UNIVERSITY PRESS;72,93
ADVANCED ECONOMICS THROUGH DIAGRAMS;GILLESPIE;OXFORD UNIVERSITY PRESS;72,93
ADVANCED EXPERT-  COURSEBOOK with CD ROM  Updated 2008;BELL,Jan & GOWER,Roger;LONGMAN;105
ADVANCED EXPERT- ST S RESOURCE BOOK with Au.CD  Updated 2008;BELL,Jan & GOWER,Roger;LONGMAN;73
ADVANCED EXPERT- ST S RESOURCE BOOK with KEY & CD Updated 08;BELL,Jan & GOWER,Roger;LONGMAN;78
ADVANCED EXPERT- TCH S  Updated 2008;BELL,Jan & GOWER,Roger;LONGMAN;120
ADVANCED EXPERT- TCH S AUDIO CD PACK  Updated 2008;BELL,Jan & GOWER,Roger;LONGMAN;69,42
ADVANCED GEOGRAPHY;NAGLE;OXFORD UNIVERSITY PRESS;273,75
ADVANCED GEOGRAPHY CONCEPTS & CASES;GUINNESS;HODDER;109,94
ADVANCED GOLD- COURSEBOOK;ACKLAM,R.;LONGMAN;105
ADVANCED GOLD- EXAM MAXIMISER   **NOT AVAILABLE**;ACKLAM,R.;LONGMAN;61
ADVANCED GOLD- EXAM MAXIMISER & CD;ACKLAM,R.;LONGMAN;77
ADVANCED GOLD- EXAM MAXIMISER with key;ACKLAM,R.;LONGMAN;65
ADVANCED GOLD- EXAM MAXIMISER with key & CD;ACKLAM,R.;LONGMAN;84
ADVANCED GOLD- TEACHER S;ACKLAM,R.;LONGMAN;102
ADVANCED GOLD-CLASS CASSETTE PACK x 2;ACKLAM,R.;LONGMAN;57,85
ADVANCED GOLD-EXAM MAXIMISER CASSETTE;ACKLAM,R.;LONGMAN;57,85
ADVANCED GRAMMAR & VOCABULARY KEY;SKIPPER,Mark;EXPRESS PUBLISHING;155
ADVANCED GRAMMAR & VOCABULARY- ST S;SKIPPER,Mark;EXPRESS PUBLISHING;96,1
ADVANCED GRAMMAR & VOCABULARY- TCH S;SKIPPER,Mark;EXPRESS PUBLISHING;106
ADVANCED GRAMMAR & VOCABULARY-CLASS AUDIO CD;SKIPPER,Mark;EXPRESS PUBLISHING;19,01
ADVANCED GRAMMAR BOOK;STEER & SCHMID;HEINLE CENGAGE LEARNING;89
ADVANCED GRAMMAR BOOK- Workbook;STEER & SCHMID;HEINLE CENGAGE LEARNING;39
ADVANCED GRAMMAR BOOK-Instructor s Manual;STEER & SCHMID;HEINLE CENGAGE LEARNING;86,9
ADVANCED GRAMMAR IN USE  **NEW EDITION**;HEWINGS,Martin;CAMBRIDGE UNIVERSITY PRES;145,6
ADVANCED GRAMMAR IN USE CD-ROM;HEWINGS,Martin;CAMBRIDGE UNIVERSITY PRES;82,5
ADVANCED GRAMMAR IN USE SUPPLEMENTARY EXERCISES;HAINES, Simon;CAMBRIDGE UNIVERSITY PRES;72,8
ADVANCED GRAMMAR IN USE SUPPLEMENTARY EXERCISES WITH KEY;HAINES,Simon;CAMBRIDGE UNIVERSITY PRES;67,6
ADVANCED GRAMMAR IN USE With Answers Book & CD-ROM *NEW ED*;HEWINGS,Martin;CAMBRIDGE UNIVERSITY PRES;165
ADVANCED HUMAN BIOLOGY THROUGH DIAGRAMS;PICKERING;OXFORD UNIVERSITY PRESS;72,93
ADVANCED LEVEL PHYSICS - 7th Ed.;NELKON & PARKER;PEARSON;175,2
ADVANCED LISTENING & SPEAKING  with key N/ED.;GUDE;OXFORD UNIVERSITY PRESS;78
ADVANCED LISTENING & SPEAKING-CASSETTE PACK x 2   *O/P*;GUDE;OXFORD UNIV.PRESS-Cassett;64
ADVANCED LISTENING COMPREHENSION  ST S - 3rd Ed.;DUNKEL;HEINLE CENGAGE LEARNING;69
ADVANCED LISTENING COMPREHENSION CASSETTE - 3rd Ed.;DUNKEL;HEINLE CENGAGE LEARNING;119
ADVANCED LISTENING COMPREHENSION_CASSETTE PACK x 5 **O/P**;DUNKEL;HEINLE CENGAGE LEARNING;70,25
ADVANCED LISTENING COMPREHENSION-AUDIO CD x 5 - 3rd Ed.;;HEINLE CENGAGE LEARNING;139
ADVANCED LISTENING COMPREHENSION-DVD  3rd Ed.;;HEINLE CENGAGE LEARNING;75,9
ADVANCED MATHEMATICS 2;TURNER & Others;LONGMAN;100,45
ADVANCED PHYSICS - John Murray - 5th Ed.;DUNCAN,Tom;HODDER EDUCATION;204,33
ADVANCED PHYSICS - Oxford;ADAMS & ALLDAY;OXFORD UNIVERSITY PRESS;270,1
ADVANCED PHYSICS AS - Salters Horners;;PEARSON;189,44
ADVANCED PHYSICS BOOK - Longman;LING;LONGMAN;60
ADVANCED PHYSICS FOR YOU;JOHNSON,Keit & OTHERS;NELSON THORNES;202,57
ADVANCED PHYSICS PRACTICE GUIDE - Longman;LING;LONGMAN;70
ADVANCED PHYSICS THROUGH DIAGRAMS  NEW EDITION;POPLE;OXFORD UNIVERSITY PRESS;72,93
ADVANCED PSYCHOLOGY THROUGH DIAGRAMS;HILL;OXFORD UNIVERSITY PRESS;80,23
ADVANCED SOCIOLOGY THROUGH DIAGRAMS **Out of Print**;LAWSON;OXFORD UNIVERSITY PRESS;83,95
ADVANCED VOCABULARY IN CONTEXT;WATSON, Donald;GEORGIAN PRESS;57,75
ADVANCED VOCABULARY IN CONTEXT with Key;WATSON,Donald;GEORGIAN PRESS;87,75
ADVANCED WRITING WITH ENGLISH USE with key  N/E;CORY;OXFORD UNIVERSITY PRESS;90
ADVENT NATIVITY BOOK;DOHERTY,Gill & VOAKES,Brian;USBORNE PUBLISHING;49,45
ADVENTURE AT CASTLE (VER LADYBIRD 10b);;LADYBIRD BOOKS Ltd.;0
ADVENTURE CAPITAL OF THE WORLD - Footprint Reading 1300 (AM);WARING,Rob;HEINLE CENGAGE LEARNING;25
ADVENTURE OF CHRISTMAS PUDDING - Harper Collins;CHRISTIE,Agatha;HARPER COLLINS (UK)Trade;39,53
ADVENTURE ON ISLAND (VER LADYBIRD 10a);;LADYBIRD BOOKS Ltd.;0
ADVENTURE TIME - Guess Who - LittlePeople;;READER S DIGEST;43,95
ADVENTURES   STARTER-  ST S;WETZ,Ben;OXFORD UNIVERSITY PRESS;91
ADVENTURES   STARTER-  WORKBOOK;WETZ,Ben;OXFORD UNIVERSITY PRESS;57
ADVENTURES   STARTER- TCH S;WETZ,Ben;OXFORD UNIVERSITY PRESS;123
ADVENTURES   STARTER-AUDIO CDs x 2;WETZ,Ben;OXFORD UNIV.PRESS-Cassett;64
ADVENTURES   STARTER-CASSETTE PACK x 2  **O/P**;WETZ,Ben;OXFORD UNIV.PRESS-Cassett;64
ADVENTURES  ELEMENTARY-  ST`S;WETZ,Ben;OXFORD UNIVERSITY PRESS;91
ADVENTURES  ELEMENTARY-  WORKBOOK;WETZ,Ben;OXFORD UNIVERSITY PRESS;57
ADVENTURES  ELEMENTARY- TCH S;WETZ,Ben;OXFORD UNIVERSITY PRESS;123
ADVENTURES  ELEMENTARY-AUDIO CDs x 2;WETZ,Ben;OXFORD UNIV.PRESS-Cassett;64
ADVENTURES  ELEMENTARY-CASSETTE PACK x 2  **O/P**;WETZ,Ben;OXFORD UNIV.PRESS-Cassett;64
ADVENTURES  INTERMEDIATE-  ST S;WETZ,Ben;OXFORD UNIVERSITY PRESS;94
ADVENTURES  INTERMEDIATE-  WB;WETZ,Ben;OXFORD UNIVERSITY PRESS;57
ADVENTURES  INTERMEDIATE- TCH S;WETZ,Ben;OXFORD UNIVERSITY PRESS;123
ADVENTURES  INTERMEDIATE_AUDIO CD PACK x 3;WETZ,Ben;OXFORD UNIVERSITY PRESS;80
ADVENTURES  INTERMEDIATE_CASSETTE PACK x 2   **O/P**;WETZ,Ben;OXFORD UNIVERSITY PRESS;64
ADVENTURES  PRE-INTERMEDIATE- ST`S;WETZ,Ben;OXFORD UNIVERSITY PRESS;94
ADVENTURES  PRE-INTERMEDIATE- WORKBOOK;WETZ,Ben;OXFORD UNIVERSITY PRESS;57
ADVENTURES  PRE-INTERMEDIATE_AUDIO CDs x 2;WETZ,Ben;OXFORD UNIV.PRESS-Cassett;64
ADVENTURES  PRE-INTERMEDIATE_CASSETTE PACK x 2  **O/P**;WETZ,Ben;OXFORD UNIV.PRESS-Cassett;64
ADVENTURES  PRE-INTERMEDIATE-TCH`S;WETZ.Ben;OXFORD UNIVERSITY PRESS;123
ADVENTURES IN THE PATAGONIAN ANDES;HOSNE,R.;KEL EDICIONES S.A.;28
ADVENTURES OF A BYSTANDER - Wiley;DRUCKER,Peter;WILEY;153,72
ADVENTURES OF ABDI,THE - Puffin;MADONNA;PENGUIN BOOKS Ltd.;72,93
ADVENTURES OF AUGIE MARCH-Penguin;BELLOW,Saul;PENGUIN BOOKS Ltd.;73
ADVENTURES OF HUCKLEBERRY FINN - Bantam;TWAIN,Mark;BANTAM BOOKS;32,73
ADVENTURES OF HUCKLEBERRY FINN - Classic Starts Retold;TWAIN,Mark;STERLING PUBLISHING;32,73
ADVENTURES OF HUCKLEBERRY FINN - New Windmills;TWAIN,Mark;PEARSON;38,32
ADVENTURES OF HUCKLEBERRY FINN - Penguin;TWAIN,Mark;PENGUIN BOOKS Ltd.;43,73
ADVENTURES OF HUCKLEBERRY FINN- ELT ILLUS.READERS 3;;EXPRESS PUBLISHING;23,2
ADVENTURES OF HUCKLEBERRY FINN- MGR Beginner;;MACMILLAN;28
ADVENTURES OF HUCKLEBERRY FINN with CD ROM - Penguin Act.R.3;TWAIN,Mark;LONGMAN;35
ADVENTURES OF HUCKLEBERRY FINN_BOOK & CD- ELT ILLUS.READER 3;;EXPRESS PUBLISHING;29,8
ADVENTURES OF KING ARTHUR,THE - Usborne Young Reading 2;WILKES,Angela & DENNIS,Peter;USBORNE PUBLISHING;27,45
ADVENTURES OF LAURA & JACK - Little House Chapter Book;INGALLS,Laura;HARPER COLLINS US;23,38
ADVENTURES OF LITTLE WOODEN HORSE - Penguin;WILLIAMS,Ursula;PENGUIN BOOKS Ltd.;39,53
ADVENTURES OF ODYSSEUS - Explorers 4;;MACMILLAN;25
ADVENTURES OF ODYSSEUS_Audio CD - Explorers 4;;MACMILLAN;50
ADVENTURES OF ROBIN HOOD,THE - Classic Starts Retold;;STERLING PUBLISHING;32,73
ADVENTURES OF ROSE & SWINEY - Little House Chapter Book;MacBRIDE,Roger;HARPER COLLINS US;23,38
ADVENTURES OF SHERLOCK HOLMES - Classic Starts Retold;CONAN DOYLE,Arthur;STERLING PUBLISHING;32,73
ADVENTURES OF SHERLOCK HOLMES - Heinle Reading Library;;HEINLE CENGAGE LEARNING;29,9
ADVENTURES OF SHERLOCK HOLMES - Penguin;CONAN DOYLE,Arthur;PENGUIN BOOKS Ltd.;32,93
ADVENTURES OF SHERLOCK HOLMES - Penguin Popular Classics #;CONAN DOYLE,Arthur;PENGUIN BOOKS Ltd.;19,5
ADVENTURES OF SHERLOCK HOLMES - Wordsworth;CONAN DOYLE,Arthur;WORDSWORTH EDITIONS;19,5
ADVENTURES OF SHERLOCK HOLMES -Penguin Popular Classics -N/E;CONAN DOYLE,Arthur;PENGUIN BOOKS Ltd.;19,5
ADVENTURES OF SHERLOCK HOLMES-Heinle Reading Library_WB x 5;;HEINLE CENGAGE LEARNING;15
ADVENTURES OF SINBAD THE SAILOR,THE - Usborne Young Reading1;DAYNES,Katie & MOUNTER,Paddy;USBORNE PUBLISHING;27,45
ADVENTURES OF SNAIL AT SCHOOL-ICRB2;STADLER,J.;HARPER COLLINS US;21,95
ADVENTURES OF TOM SAWYER - Bantam;TWAIN,Mark;BANTAM BOOKS;30,25
ADVENTURES OF TOM SAWYER - Black Cat;TWAIN,Mark;VICENS VIVES;41,5
ADVENTURES OF TOM SAWYER - Classic Starts Retold;TWAIN,Mark;STERLING PUBLISHING;32,73
ADVENTURES OF TOM SAWYER - MGR Beginner with CD;TWAIN,Mark;MACMILLAN;30
ADVENTURES OF TOM SAWYER - Puffin **New Edition**;TWAIN,Mark;PENGUIN BOOKS Ltd.;36,43
ADVENTURES OF TOM SAWYER - Puffin **OUT OF PRINT**;TWAIN,Mark;PENGUIN BOOKS Ltd.;29,13
ADVENTURES OF TOM SAWYER- BKWL1 **New Edition**;TWAIN,Mark;OXFORD UNIVERSITY PRESS;28
ADVENTURES OF TOM SAWYER- BKWL1 **OUT OF PRINT**;TWAIN,Mark;OXFORD UNIVERSITY PRESS;28
ADVENTURES OF TOM SAWYER- BKWL1 Cassette;TWAIN,Mark;OXFORD UNIV.PRESS-Cassett;35
ADVENTURES OF TOM SAWYER- NPR1  (LCL3);TWAIN,Mark;LONGMAN;28
ADVENTURES OF TOM SAWYER with Audio CD - PR1;TWAIN,Mark;LONGMAN;31
ADVENTURES OF TOM SAWYER with CD - BKWL1;;OXFORD UNIVERSITY PRESS;38
ADVERTISING ON THE INTERNET -2nd Ed;ARMSTRONG,Steven;KOGAN PAGE;107,82
ADVISING & SUPPORTING TEACHERS;RANDALL & THORTON;CAMBRIDGE UNIVERSITY PRES;166,4
AENEID,THE - Penguin Classic;VIRGIL;PENGUIN BOOKS Ltd.;39,53
AENEID,THE - Wordsworth;VIRGIL;WORDSWORTH EDITIONS;33,12
AENEID,THE_Barron s Notes;VIRGIL;BARRON S EDUCATIONAL;13,75
AEREAL BUENOS AIRES;MENDIETA,Ariel;EDIFEL LIBROS;225
AEROSMITH LIVE;PUTTERFORD;OMNIBUS PRESS;44,55
AESOP S FABLES - PYR2;GILCHRIST,Cherry;LONGMAN;29
AESOP S FABLES - Usborne;MILBOURNE,Anna;USBORNE PUBLISHING;71,45
AESOP S FABLES - Usborne Young Reading 2;WATSON,Carol;USBORNE PUBLISHING;27,45
AESOP S FABLES- Heinle Reading Library;;HEINLE CENGAGE LEARNING;29,9
AESOP S FABLES- Heinle Reading Library_CD;;HEINLE CENGAGE LEARNING;32,7
AESOP`S FABLES - Black Cat;HOBART,Ruth;VICENS VIVES;0
AESOP`S FABLES - Penguin Popular Classics **New Edition**;AESOP;PENGUIN BOOKS Ltd.;19,5
AESOP`S FABLES - w/Audio CD Usborne Young Reading 2;WATSON,Carol & PRICE,Nick;USBORNE PUBLISHING;32,95
AESOP`S FABLES - w/Audio CD Usborne Young Reading 2 Hback;WATSON,Carol & PRINCE,Nick;USBORNE PUBLISHING;32,95
AESOP´S FABLES - Wordsworth;AESOP;WORDSWORTH EDITIONS;19,5
AFFAIR - Bantam;QUICK,Amanda;BANTAM BOOKS;43,95
AFFECT IN LANGUAGE LEARNING;ARNOLD;CAMBRIDGE UNIVERSITY PRES;171,6
AFFLICTION - Audio;WELDON,Fay;HARPER COLLINS (UK) Audio;50,49
AFFLICTION - Harper Collins;WELDON,Fay;HARPER COLLINS (UK)Trade;27,72
AFFLUENT SOCIETY,THE - N/E Penguin;GALBRAITH,John;PENGUIN BOOKS Ltd.;59,33
AFFORDABLE HOME PLANS;Creative Homeowner Press;CREATIVE HOMEOWNER PRESS;54,72
AFGHAN,THE - Signet;FORSYTH,Frederick;PENGUIN GROUP USA;54,95
AFLOAT IN A BOAT - Cambridge Storybooks Level 1;BROWN & RUTTLE;CAMBRIDGE UNIVERSITY PRES;15,6
AFLOAT IN A BOAT - CR1B;BROWN & RUTTLE;CAMBRIDGE UNIVERSITY PRES;20,8
AFORE NIGHT COME (VER NEW ENGLISH DRAMA;;PENGUIN BOOKS Ltd.;0
AFRICA - Eyewitness Guides Hbck;AYO,Yvonne;DORLING KINDERSLEY;58,33
AFRICAN ADVENTURE - KNIGHT;PRICE,W;HODDER;12,87
AFRICAN ADVENTURE -Storylines3  **O.S.I**;IGGULDEN,Margaret;OXFORD UNIVERSITY PRESS;7
AFRICAN LAUGHTER - Harper Collins;LESSING,Doris;HARPER COLLINS US;82,5
AFTER DARK - Vintage;MURAKAMI,Haruki;VINTAGE;52,73
AFTER DINNER JOKE - Cambridge Literature;CHURCHILL,Caryl;CAMBRIDGE UNIVERSITY PRES;46,54
AFTER JULIUS - Pan;HOWARD,Elizabeth;PAN MACMILLAN;49,5
AFTER LEAVING MR.MACKENZIE - Penguin;RHYS,Jean;PENGUIN BOOKS Ltd.;46,13
AFTER THE FIRE - Dell;PLAIN,Belva;DELL;43,95
AFTER THE FIRST DEATH - Dell;CORMIER,Robert;DELL;27,45
AFTER THE FLOOD - PM Green Level Set B;GILES,Jenny;HEINLE CENGAGE LEARNING;10
AFTER THE FUNERAL - Harper Collins;CHRISTIE,Agatha;HARPER COLLINS (UK)Trade;39,53
AFTER THE QUAKE - Vintage;MURAKAMI,H.;VINTAGE;46,13
AFTER THE RAIN - Newbery Honor;MAZER,Norma;HARPER COLLINS US;27,23
AFTER THE REUNION - Coronet;JAFFE,R.;HODDER;18,25
AFTERNOON ON THE AMAZON - Magic Tree House 6;;RANDOM HOUSE-Children Bks;21,95
AGAINST ALL ODDS;EICHLER;HEINLE CENGAGE LEARNING;77
AGAINST ALL ODDS_Cassette Pack x 2;EICHLER;HEINLE CENGAGE LEARNING;63,87
AGAINST INTERPRETATION: Essays of Cultural Studies **O/P**;SONTAG;VINTAGE;59,33
AGAINST MEDICAL ADVICE:A True Story - Hachette;PATTERSON,James & FRIEDMAN,Hal;HACHETTE BOOK GROUP USA;88
AGAINST THE CLOCK - Riders 6;ALEXANDER,Samantha;PAN MACMILLAN;23,4
AGAINST THE DAY - Penguin USA;PYNCHON,Thomas;PENGUIN GROUP USA;99
AGE OF BEDE, THE - Penguin;WEBB,J.F.;PENGUIN BOOKS Ltd.;52,73
AGE OF CAPITAL,THE 1848-1875 - Vintage USA;HOBSBAWM,Eric;VINTAGE;87,72
AGE OF CHAUCER (VER PELICAN GUIDE ENGLISH LITERATURE);;PENGUIN BOOKS Ltd.;0
AGE OF CHAUCER,THE - Cambridge Contexts in Literature;ALLEN,Valerie;CAMBRIDGE UNIVERSITY PRES;78
AGE OF EMPIRE:1875-1914 - Vintage USA;HOBSBAWM,Eric;VINTAGE;88
AGE OF EXCESS - Longman 20th Century History;BROOMAN,Josh;LONGMAN;15
AGE OF EXTREMES,THE: A History of the World 1914-1991;HOBSBAWM,Eric;VINTAGE;104,5
AGE OF INNOCENCE - Cambridge Literature;WHARTON,Edith;CAMBRIDGE UNIVERSITY PRES;62,4
AGE OF INNOCENCE - Penguin Popular Classics **New Edition**;WHARTON,Edith;PENGUIN BOOKS Ltd.;19,5
AGE OF INNOCENCE - Wordsworth;WHARTON,Edith;WORDSWORTH EDITIONS;19,5
AGE OF IRON - Penguin;COETZEE,J.M.;PENGUIN BOOKS Ltd.;51,03
AGE OF NAPOLEON,THE - Orion;HORNE,Alastair;ORION PUBLISHING GROUP;58,33
AGE OF REVOLUTION,THE 1749-1848 - Vintage USA;HOBSBAWM,Eric;VINTAGE;93,22
AGE OF SHAKESPEARE (VER PELICAN GUIDE ENGLISH LITERATURE);;PENGUIN BOOKS Ltd.;0
AGE OF SHAKESPEARE, NEW (VER Pelican Guide Engl.Literat.2);;PENGUIN BOOKS Ltd.;0
AGE OF SHAKESPEARE,THE - Orion;KERMODE,Frank;ORION PUBLISHING GROUP;51,03
AGE OF SHIVA,THE - Bloomsbury;SURI,Manil;BLOOMSBURY;58,33
AGE OF TURBULENCE,THE - Penguin USA -Pback;GREENSPAN,Alan;PENGUIN GROUP USA;93,5
AGELESS BODY TIMELESS MIND - Crown;CHOPRA,Deepak;CROWN PUBLISHERS INC.;82,22
AGENDA 2009 - Patria Grande;;EDITORA PATRIA GRANDE;27
AGENDA GATURRO - 2010 (ROSA);NICK;EDICIONES DE LA FLOR SRL;45
AGENDA GATURRO - 2010 (VERDE);NICK;EDICIONES DE LA FLOR SRL;45
AGENDA MACANUDO - 2010;LINIERS;EDICIONES DE LA FLOR SRL;45
AGENDA MAFALDA - 2010;QUINO;EDICIONES DE LA FLOR SRL;43
AGENDA MAFALDA - 2010 (ESPIRAL);QUINO;EDICIONES DE LA FLOR SRL;43
AGENDA MAMERTO MENAPACE 2009 - Patria Grande;;EDITORA PATRIA GRANDE;32
AGENDA QUINO - 2010;QUINO;EDICIONES DE LA FLOR SRL;47
AGENT IN PLACE,AN - Faber;LITTELL,Robert;FABER & FABER;32,93
AGNES GREY - Penguin Popular;BRONTE,Anne;PENGUIN BOOKS Ltd.;19,5
AGNES GREY - Penguin Popular Classics **New Edition**;BRONTE,Anne;PENGUIN BOOKS Ltd.;19,5
AGRICULTURE SOILS - CAREER ENGLISH;BOWMAN & JACKSON;MAXWELL MACMILLAN;32,73
AH SWEET MYSTERY OF LIFE - Penguin;DAHL,Roald;PENGUIN BOOKS Ltd.;51,03
AIR & ANGELS - Vintage;HILL,Susan;VINTAGE;58,02
AIR BATTLE FORCE - Harper Collins;BROWN,Dale;HARPER COLLINS (UK)Trade;39,53
AIRBORNE - Sidgwick & Jackson;CLANCY,Tom;PAN MACMILLAN;72
AIRFRAME - Ballantine;CRICHTON,Michael;BALLANTINE BOOKS;43,95
AIRMAN - Puffin;COLFER,Eoin;PENGUIN BOOKS Ltd.;43,73
AIRPLANES,AIRCRAFT,SPACECR.-Draw 50;AMES,L.;DOUBLEDAY;44
AIRPORT -NPR5  (LFICT3);HAILEY,Arthur;LONGMAN;29
AIRSPEAK - Coursebook with CD-ROM;ROBERTSON,Fiona;LONGMAN;95
AJ - Pocket Backstreet Boys;;PAN MACMILLAN;1
AK - Macmillan;DICKINSON,Peter;PAN MACMILLAN;37,8
AKEHURST S MODERN INTRODUCTION TO INTERNATIONAL LAW;MALANCZUK,Peter;ROUTLEDGE;186,1
AL QAEDA: The True Story of Radical Islam - Penguin **N/ED**;BURKE,Jason;PENGUIN BOOKS Ltd.;58,33
AL QAEDA: The True Story of Radical Islam - Penguin **O/P**;BURKE,Jason;PENGUIN BOOKS Ltd.;58,33
ALADDIN - CF&L  **OUT OF PRINT**;----------------;LADYBIRD BOOKS Ltd.;6,53
ALADDIN - Illustrated Classics;;HACHETTE;82,22
ALADDIN - Jr.Novelizations;;HACHETTE;19,25
ALADDIN - Ladybird Film **OUT OF PRINT**;;LADYBIRD BOOKS Ltd.;13,13
ALADDIN - Landscape Picture Book;;LADYBIRD BOOKS Ltd.;13,13
ALADDIN - Miniature Illustrated Classic;;HACHETTE;32,73
ALADDIN - MM Primary Readers Level 2 Book & CD ROM BritishEd;MITCHELL,H.Q.;MM PUBLICATIONS;25,5
ALADDIN - MM Primary Readers Level 2 Book & CD-ROM;MITCHELL,H.Q.;MM PUBLICATIONS;20,5
ALADDIN - Picture Puffin;LANG,Andrew;PENGUIN BOOKS Ltd.;23,1
ALADDIN - TCH`S GUIDE Theatrical Readers Primary;CLARK,Tessa;HEINLE CENGAGE LEARNING;33
ALADDIN & HIS MAGICAL LAMP-w/Audio CD Usborne Y.Reading 1 HB;DAYNES,Katie & PHILLIP,Mike;USBORNE PUBLISHING;32,95
ALADDIN & HIS MAGICAL LAMP-w/Audio CD Usborne Young Reading1;DAYNES,Katie & PHILLIP,Mike;USBORNE PUBLISHING;32,95
ALADDIN & OTHER STORIES - Planet4;ESCOTT;RICHMOND PUBLISHING;23
ALADDIN & THE LAMP- PYR2;;LONGMAN;29
ALADDIN & THE MAGIC LAMP - SIR3  **O/P**;;RANDOM HOUSE-Children Bks;21,95
ALADDIN & THE MAGIC LAMP_  PUPIL`S -Storytime3;;EXPRESS PUBLISHING;36,2
ALADDIN & THE MAGIC LAMP_ BOOK & CD -Storytime3;;EXPRESS PUBLISHING;36,5
ALADDIN AND THE LAMP - PRIMARY CLASSIC READERS LEVEL 3 W/CD;SWAN,Joanne;NEW EDITIONS CENGAGE;30
ALADDIN with Audio CD - Theatrical Readers Primary;CLARK,Tessa;HEINLE CENGAGE LEARNING;29,9
ALAN CLARKE - Faber;KELLY,Ed.;FABER & FABER;85,73
ALASKAN ICE CLIMBING - Footprint Reading 800 (AMERICAN);WARING,Rob;HEINLE CENGAGE LEARNING;25
ALASKAN ICE CLIMBING - Footprint Reading 800 (BRITISH);WARING,Rob;HEINLE CENGAGE LEARNING;25
ALBERT S BRIDGE  (Ver Stoppard Plays 2);STOPPARD,Tom;FABER & FABER;0
ALBURQUERQUE - Warner;ANAYA,Rudolfo;HACHETTE BOOK GROUP USA;32,95
ALCHEMIST, THE - Harper Collins;COELHO,Paulo;HARPER COLLINS (UK)Trade;58,33
ALCHEMIST, THE - Harper Collins USA;COELHO,Paulo;HARPER COLLINS US;43,95
ALCHEMIST,THE  (VER THREE COMEDIES);JONSON,B.;PENGUIN BOOKS Ltd.;0
ALCHEMIST,THE - Cambridge Literature;JONSON,B.;CAMBRIDGE UNIVERSITY PRES;62,4
ALCHEMY - Simon Pulse;MAHY,Margaret;SIMON & SCHUSTER;43,95
ALCHEMYST,THE;SCOTT,Michael;RANDOM HOUSE-Children Bks;49,45
ALEMANIA 2nd Ed - National Geographic Traveler;;NATIONAL GEOGRAPHIC;120,72
ALEPH,THE - Penguin Modern Classics;BORGES,Jorge Luis;PENGUIN BOOKS Ltd.;61,98
ALERTA;WILLAMS & DE GAE;PEARSON EDUCATION;99
ALEX CROSS´S TRIAL - Hachette;PATTERSON,James & DILALLO,Richard;HACHETTE BOOK GROUP USA;88
ALEXANDER & THE WIND UP MOUSE - Dragonfly Books;LIONNI,Leo;RANDOM HOUSE-Children Bks;38,45
ALEXANDER & THE WIND UP MOUSE - Scholastic;LIONNI,Leo;SCHOLASTIC PUBL. (USA);32,73
ALEXANDER POPE - Faber;FULLER,John;FABER & FABER;32,93
ALEXANDER THE GREAT - Famous People Hb;BINGHAM,Jane;USBORNE PUBLISHING;27,45
ALEXANDER THE GREAT - NPR4;;LONGMAN;29
ALEXANDER THE GREAT - Penguin;FOX,Robin;PENGUIN BOOKS Ltd.;72,93
ALEXANDER THE TERRIBLE HORRIBLE NO GOOD VERY BAD DAY;VIORST,Judith;POCKET BOOKS;43,95
ALEXANDER: VOL.1 CHILD OF A DREAM - Pan;MANFREDI,Valerio Massimo;PAN MACMILLAN;32,95
ALEXANDER: VOL.2 SANDS OF AMMON - Pan;MANFREDI,Valerio Massimo;PAN MACMILLAN;32,95
ALEXANDER: VOL.3 - Pan;MANFREDI,Valerio Massimo;PAN MACMILLAN;32,95
ALEXANDRA - Orion;MARTIN,Valerie;ORION PUBLISHING GROUP;51,03
ALEXANDRIA QUARTET - Faber;DURRELL,Lawrence;FABER & FABER;98,93
ALEXANDRIA: THE SUNKEN CITY;LA RICHE;ORION PUBLISHING GROUP;170,91
ALFIE KITTEN MAKES A FRIEND: MY STORYTIME - Mini Ladybird;;LADYBIRD BOOKS Ltd.;10,95
